Región,Distrito,Municipio,Código Escuela,Nombre Escuela,Sub-grupo,Total de Graduados,Total en el Cohorte,Tasa de Graduación (%)
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,OTRO ORIGEN ÉTNICO,0,1,0%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,FEMENINO,122,135,90.37%
PONCE,YAUCO,YAUCO,55244,SUPERIOR OCUP. Y TECNICA DE YAUCO,MASCULINO,120,147,81.63%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,TODOS LOS ESTUDIANTES,104,155,67.09%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,IMPEDIDOS,18,31,58.06%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,POR DEBAJO DEL NIVEL DE POBREZA,42,68,61.76%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,PUERTORRIQUEÑOS,102,153,66.66%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,FEMENINO,59,84,70.23%
PONCE,PONCE,PONCE II,56069,BETHSAIDA VELAZQUEZ ANDUJAR,MASCULINO,45,71,63.38%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,TODOS LOS ESTUDIANTES,170,212,80.18%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,IMPEDIDOS,24,34,70.58%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,POR DEBAJO DEL NIVEL DE POBREZA,100,136,73.52%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,PUERTORRIQUEÑOS,170,212,80.18%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,FEMENINO,76,91,83.51%
PONCE,SANTA ISABEL,JUANA DIAZ,56119,CARMEN BELEN VEIGA,MASCULINO,94,121,77.68%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,TODOS LOS ESTUDIANTES,175,237,73.83%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,IMPEDIDOS,34,54,62.96%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,POR DEBAJO DEL NIVEL DE POBREZA,122,174,70.11%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,1,1,100%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,PUERTORRIQUEÑOS,175,236,74.15%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,BLANCOS NO HISPANOS,0,1,0%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,FEMENINO,87,110,79.09%
PONCE,SANTA ISABEL,COAMO,56226,JOSE FELIPE ZAYAS,MASCULINO,88,127,69.29%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,TODOS LOS ESTUDIANTES,136,233,58.36%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,IMPEDIDOS,25,47,53.19%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,POR DEBAJO DEL NIVEL DE POBREZA,100,181,55.24%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,PUERTORRIQUEÑOS,133,230,57.82%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,HISPANOS NO PUERTORRIQUEÑOS,3,3,100%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,FEMENINO,82,117,70.08%
PONCE,PONCE,PONCE I,56432,SUPERIOR JARDINES DE PONCE,MASCULINO,54,116,46.55%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,TODOS LOS ESTUDIANTES,143,198,72.22%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,IMPEDIDOS,14,24,58.33%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,POR DEBAJO DEL NIVEL DE POBREZA,105,146,71.91%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,1,0%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,PUERTORRIQUEÑOS,143,196,72.95%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,BLANCOS NO HISPANOS,0,1,0%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,OTRO ORIGEN ÉTNICO,0,1,0%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,FEMENINO,87,119,73.1%
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,MASCULINO,56,79,70.88%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,TODOS LOS ESTUDIANTES,115,207,55.55%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,IMPEDIDOS,21,39,53.84%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,POR DEBAJO DEL NIVEL DE POBREZA,70,145,48.27%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,2,2,100%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,PUERTORRIQUEÑOS,114,205,55.6%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,HISPANOS NO PUERTORRIQUEÑOS,1,2,50%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,FEMENINO,62,101,61.38%
PONCE,YAUCO,GUAYANILLA,57125,ASUNCION RODRIGUEZ DE SALA,MASCULINO,53,106,50%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),TODOS LOS ESTUDIANTES,63,71,88.73%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),IMPEDIDOS,7,8,87.5%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),POR DEBAJO DEL NIVEL DE POBREZA,29,33,87.87%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),PUERTORRIQUEÑOS,62,70,88.57%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),BLANCOS NO HISPANOS,0,0,0%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),OTRO ORIGEN ÉTNICO,0,0,0%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),FEMENINO,28,31,90.32%
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),MASCULINO,35,40,87.5%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,TODOS LOS ESTUDIANTES,136,181,75.13%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,IMPEDIDOS,24,41,58.53%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,POR DEBAJO DEL NIVEL DE POBREZA,102,140,72.85%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,2,2,100%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,PUERTORRIQUEÑOS,136,180,75.55%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,HISPANOS NO PUERTORRIQUEÑOS,0,1,0%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,FEMENINO,73,97,75.25%
PONCE,YAUCO,GUANICA,57620,AUREA E. QUILES CLAUDIO,MASCULINO,63,84,75%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,TODOS LOS ESTUDIANTES,161,221,72.85%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,IMPEDIDOS,15,22,68.18%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,POR DEBAJO DEL NIVEL DE POBREZA,127,179,70.94%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,PUERTORRIQUEÑOS,161,221,72.85%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,FEMENINO,85,117,72.64%
PONCE,SANTA ISABEL,SANTA ISABEL,57703,ELVIRA M. COLON NEGRON,MASCULINO,76,104,73.07%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,TODOS LOS ESTUDIANTES,79,103,76.69%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,IMPEDIDOS,16,25,64%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,POR DEBAJO DEL NIVEL DE POBREZA,57,77,74.02%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,PUERTORRIQUEÑOS,79,103,76.69%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,FEMENINO,37,47,78.72%
PONCE,SANTA ISABEL,JUANA DIAZ,57877,DR. MAXIMO DONOSO SANCHEZ,MASCULINO,42,56,75%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,TODOS LOS ESTUDIANTES,196,278,70.5%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,IMPEDIDOS,22,43,51.16%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,POR DEBAJO DEL NIVEL DE POBREZA,119,169,70.41%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,PUERTORRIQUEÑOS,195,275,70.9%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,HISPANOS NO PUERTORRIQUEÑOS,1,3,33.33%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,FEMENINO,112,136,82.35%
PONCE,YAUCO,PEÑUELAS,57919,JOSEFA VELEZ BAUZA,MASCULINO,84,142,59.15%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,TODOS LOS ESTUDIANTES,246,329,74.77%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,IMPEDIDOS,26,46,56.52%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,POR DEBAJO DEL NIVEL DE POBREZA,135,192,70.31%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,PUERTORRIQUEÑOS,245,327,74.92%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,HISPANOS NO PUERTORRIQUEÑOS,1,2,50%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,FEMENINO,139,164,84.75%
PONCE,SANTA ISABEL,VILLALBA,58180,LYSANDER BORRERO TERRY,MASCULINO,107,165,64.84%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,TODOS LOS ESTUDIANTES,127,197,64.46%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,IMPEDIDOS,20,33,60.6%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,POR DEBAJO DEL NIVEL DE POBREZA,88,141,62.41%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,PUERTORRIQUEÑOS,126,196,64.28%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,HISPANOS NO PUERTORRIQUEÑOS,1,1,100%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,BLANCOS NO HISPANOS,0,0,0%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,FEMENINO,79,111,71.17%
PONCE,YAUCO,YAUCO,58305,LOAIZA CORDERO DE ROSARIO,MASCULINO,48,86,55.81%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,TODOS LOS ESTUDIANTES,91,99,91.91%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,IMPEDIDOS,17,17,100%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,POR DEBAJO DEL NIVEL DE POBREZA,57,63,90.47%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,PUERTORRIQUEÑOS,91,99,91.91%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,BLANCOS NO HISPANOS,0,0,0%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,FEMENINO,41,45,91.11%
PONCE,SANTA ISABEL,VILLALBA,58503,SUPERIOR NUEVA,MASCULINO,50,54,92.59%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,TODOS LOS ESTUDIANTES,106,176,60.22%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,IMPEDIDOS,15,29,51.72%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,POR DEBAJO DEL NIVEL DE POBREZA,69,123,56.09%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,PUERTORRIQUEÑOS,106,176,60.22%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,BLANCOS NO HISPANOS,0,0,0%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,OTRO ORIGEN ÉTNICO,0,0,0%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,FEMENINO,66,92,71.73%
PONCE,PONCE,PONCE III,58511,LILA MERCEDES MAYORAL WIRSHING,MASCULINO,40,84,47.61%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),TODOS LOS ESTUDIANTES,10,10,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),IMPEDIDOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),POR DEBAJO DEL NIVEL DE POBREZA,6,6,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),PUERTORRIQUEÑOS,10,10,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),HISPANOS NO PUERTORRIQUEÑOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),FEMENINO,9,9,100%
SAN JUAN,SAN JUAN I,SAN JUAN I,60038,JULIAN BLANCO (ESPECIALIZADA BALLET),MASCULINO,1,1,100%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,TODOS LOS ESTUDIANTES,129,240,53.75%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,IMPEDIDOS,22,48,45.83%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,POR DEBAJO DEL NIVEL DE POBREZA,60,112,53.57%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,PUERTORRIQUEÑOS,127,237,53.58%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,HISPANOS NO PUERTORRIQUEÑOS,1,2,50%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,OTRO ORIGEN ÉTNICO,1,1,100%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,FEMENINO,76,129,58.91%
SAN JUAN,CAROLINA,CAROLINA I,60905,LORENZO VIZCARRONDO,MASCULINO,53,111,47.74%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),TODOS LOS ESTUDIANTES,161,198,81.31%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),IMPEDIDOS,16,20,80%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),POR DEBAJO DEL NIVEL DE POBREZA,86,105,81.9%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),PUERTORRIQUEÑOS,161,195,82.56%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),HISPANOS NO PUERTORRIQUEÑOS,0,2,0%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),BLANCOS NO HISPANOS,0,1,0%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),OTRO ORIGEN ÉTNICO,0,0,0%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),FEMENINO,91,106,85.84%
SAN JUAN,GUAYNABO,TRUJILLO ALTO,60913,PETRA ZENON DE FABERY (SUP. VOC.),MASCULINO,70,92,76.08%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,TODOS LOS ESTUDIANTES,104,189,55.02%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,IMPEDIDOS,17,30,56.66%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,POR DEBAJO DEL NIVEL DE POBREZA,70,141,49.64%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,1,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,PUERTORRIQUEÑOS,94,168,55.95%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,HISPANOS NO PUERTORRIQUEÑOS,10,20,50%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,BLANCOS NO HISPANOS,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,OTRO ORIGEN ÉTNICO,0,1,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,FEMENINO,67,112,59.82%
SAN JUAN,SAN JUAN I,SAN JUAN II,61382,GABRIELA MISTRAL,MASCULINO,37,77,48.05%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),TODOS LOS ESTUDIANTES,57,62,91.93%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),IMPEDIDOS,4,4,100%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),POR DEBAJO DEL NIVEL DE POBREZA,8,9,88.88%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL,0,0,0%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),PUERTORRIQUEÑOS,54,59,91.52%
SAN JUAN,SAN JUAN I,SAN JUAN II,61390,JUAN JOSE OSUNA (ESPECIALIZADA RADIO Y TV),HISPANOS NO PUERTORRIQUEÑOS,2,2,100%
